home,win,home_seasonWins,home_seasonLosses,home_seasonGames,home_avg_teamScore,home_avg_opponentScore,home_avg_assists,home_avg_blocks,home_avg_steals,home_avg_freeThrowsAttempted,home_avg_reboundsTotal,home_avg_turnovers,home_avg_plusMinusPoints,home_avg_fieldGoalsAttempted,home_avg_threePointersAttempted,home_avg_fieldGoalsPercentage,home_avg_threePointersPercentage,home_avg_freeThrowsPercentage,away_seasonWins,away_seasonLosses,away_seasonGames,away_avg_teamScore,away_avg_opponentScore,away_avg_assists,away_avg_blocks,away_avg_steals,away_avg_freeThrowsAttempted,away_avg_reboundsTotal,away_avg_turnovers,away_avg_plusMinusPoints,away_avg_fieldGoalsAttempted,away_avg_threePointersAttempted,away_avg_fieldGoalsPercentage,away_avg_threePointersPercentage,away_avg_freeThrowsPercentage,h2h_win_rate
1,1,51,28,79,119.0,113.2,25.2,4.6,7.9,21.2,48.8,13.9,5.8,91.9,36.9,0.485,0.376,0.754,54,26,80,118.5,113.2,26.4,5.3,6.8,22.3,44.3,13.2,5.3,87.5,36.0,0.494,0.391,0.813,0.333
1,0,51,30,81,115.0,111.2,26.7,4.5,7.9,19.7,44.4,13.3,3.8,89.5,34.7,0.483,0.379,0.801,58,23,81,114.6,108.3,26.8,4.3,7.2,18.9,42.9,12.4,6.6,87.8,34.4,0.49,0.378,0.838,0.0
1,1,46,34,80,113.1,110.9,23.7,4.8,6.8,23.9,45.3,13.2,2.5,87.0,33.5,0.468,0.37,0.816,55,25,80,114.6,108.4,24.0,6.2,9.1,26.0,44.8,14.2,6.2,86.9,30.0,0.482,0.378,0.759,0.333
1,1,52,30,82,113.9,107.8,24.1,4.2,7.0,19.7,43.8,12.9,6.1,86.1,34.9,0.484,0.41,0.84,58,22,80,116.7,108.0,23.3,5.2,6.4,21.8,47.8,14.1,8.6,87.8,43.0,0.47,0.391,0.796,0.333
1,1,54,27,81,118.2,113.1,26.4,5.3,6.8,22.2,44.3,13.3,5.1,87.4,36.0,0.493,0.39,0.813,52,28,80,118.9,113.0,25.2,4.6,7.9,21.2,48.8,13.9,5.9,91.9,37.1,0.484,0.376,0.752,0.5
1,0,55,26,81,114.5,108.3,24.0,6.2,9.0,26.0,44.9,14.2,6.1,86.9,29.9,0.481,0.379,0.758,47,34,81,113.0,110.8,23.7,4.8,6.8,23.9,45.3,13.0,2.5,87.1,33.6,0.467,0.369,0.816,0.5
1,0,58,23,81,116.5,108.2,23.3,5.1,6.4,21.8,47.7,14.1,8.4,87.7,43.0,0.47,0.391,0.796,53,30,83,113.9,107.8,24.0,4.2,7.0,19.9,43.8,12.9,6.2,86.0,34.9,0.483,0.41,0.84,0.5
1,1,52,29,81,118.7,113.0,25.1,4.6,7.9,21.1,48.6,13.9,5.8,91.8,37.0,0.484,0.376,0.753,55,27,82,118.1,113.0,26.4,5.3,6.8,22.3,44.2,13.2,5.1,87.3,36.1,0.493,0.39,0.813,0.4
1,0,48,34,82,112.9,110.7,23.6,4.8,6.8,23.9,45.3,13.0,2.5,87.1,33.5,0.467,0.369,0.815,55,27,82,114.4,108.3,24.0,6.2,9.0,26.1,44.9,14.2,6.0,86.7,29.9,0.481,0.379,0.756,0.6
1,1,54,30,84,114.0,107.8,24.0,4.2,7.0,20.0,43.8,12.9,6.2,85.9,34.9,0.484,0.409,0.84,58,24,82,116.5,108.3,23.2,5.1,6.4,21.9,47.5,14.1,8.2,87.6,43.1,0.469,0.391,0.795,0.6
1,0,55,28,83,117.8,112.9,26.2,5.2,6.8,22.2,44.1,13.3,4.9,87.2,36.0,0.492,0.389,0.811,53,29,82,118.5,112.7,25.0,4.6,8.0,21.2,48.6,13.9,5.9,91.7,37.0,0.484,0.374,0.753,0.5
1,0,56,27,83,114.2,108.2,23.8,6.2,9.0,26.1,45.0,14.2,6.0,86.8,29.9,0.48,0.38,0.755,48,35,83,112.7,110.6,23.6,4.8,6.8,23.9,45.3,13.0,2.4,87.2,33.5,0.466,0.368,0.812,0.5
1,1,59,23,82,114.8,108.4,26.7,4.4,7.2,19.0,43.0,12.5,6.6,87.7,34.2,0.49,0.378,0.839,55,30,85,114.2,107.9,24.0,4.2,7.1,19.9,43.6,12.8,6.3,85.9,35.0,0.485,0.411,0.84,0.0
1,1,60,23,83,114.8,108.5,26.7,4.3,7.1,18.9,43.0,12.4,6.6,87.7,34.2,0.491,0.378,0.841,55,31,86,114.2,108.1,24.0,4.2,7.1,19.9,43.6,12.8,6.1,85.9,35.1,0.484,0.411,0.84,1.0
1,0,54,29,83,118.5,112.7,24.9,4.6,8.0,21.2,48.6,13.8,5.9,91.7,37.0,0.483,0.375,0.752,49,35,84,112.6,110.5,23.5,4.7,6.8,24.0,45.3,13.0,2.4,87.1,33.4,0.466,0.367,0.811,0.0
1,1,55,32,87,114.1,108.0,23.9,4.2,7.0,19.9,43.5,12.7,6.0,85.9,35.1,0.484,0.411,0.839,61,23,84,114.7,108.4,26.7,4.3,7.1,18.9,42.9,12.3,6.5,87.7,34.1,0.491,0.377,0.842,0.0
1,1,54,30,84,118.4,112.7,24.9,4.6,7.9,21.1,48.6,13.7,5.8,91.9,36.9,0.483,0.373,0.753,50,35,85,112.7,110.5,23.5,4.7,6.8,23.9,45.3,13.0,2.4,87.2,33.4,0.466,0.365,0.812,0.0
1,0,56,32,88,114.0,107.9,23.9,4.2,7.1,20.0,43.6,12.7,6.1,85.8,35.1,0.484,0.41,0.839,61,24,85,114.4,108.4,26.6,4.3,7.1,18.8,42.9,12.3,6.3,87.7,34.1,0.49,0.376,0.843,0.333
1,0,50,36,86,112.4,110.7,23.4,4.7,6.8,23.8,45.2,13.1,2.0,87.1,33.4,0.466,0.364,0.812,55,30,85,118.5,112.4,25.0,4.6,8.0,21.1,48.6,13.8,6.1,91.9,37.0,0.483,0.373,0.751,0.5
1,0,62,24,86,114.1,108.0,26.5,4.4,7.0,18.8,43.1,12.3,6.3,87.7,33.9,0.488,0.374,0.843,56,33,89,113.6,107.6,23.7,4.2,7.0,20.1,43.7,12.7,6.0,85.8,35.1,0.482,0.407,0.837,0.75
1,1,50,37,87,112.3,110.7,23.3,4.7,6.9,23.7,45.1,13.0,1.9,87.1,33.4,0.466,0.364,0.809,56,30,86,118.5,112.3,25.0,4.6,8.0,21.1,48.6,13.7,6.1,91.9,36.9,0.484,0.373,0.749,0.333
1,0,57,33,90,113.6,107.5,23.7,4.1,7.0,20.1,43.7,12.7,6.1,85.8,35.0,0.483,0.406,0.838,62,25,87,113.9,108.1,26.5,4.3,7.0,18.9,43.1,12.4,6.0,87.6,33.8,0.488,0.373,0.843,0.4
1,1,56,31,87,118.1,112.3,24.9,4.6,8.0,21.0,48.5,13.7,6.1,91.8,36.9,0.483,0.371,0.749,51,37,88,112.3,110.4,23.4,4.7,6.9,23.6,45.1,13.0,2.1,87.1,33.5,0.466,0.364,0.81,0.5
1,0,51,38,89,112.3,110.6,23.4,4.7,6.9,23.6,45.0,13.0,1.9,87.1,33.5,0.466,0.365,0.809,57,31,88,118.2,112.3,25.0,4.6,8.0,21.1,48.5,13.7,6.1,91.8,36.8,0.483,0.37,0.749,0.4
1,1,63,25,88,114.1,108.1,26.5,4.3,7.0,18.8,43.1,12.3,6.3,87.7,33.8,0.489,0.375,0.841,58,31,89,118.2,112.2,25.0,4.6,8.1,21.1,48.5,13.7,6.2,91.8,36.9,0.483,0.37,0.751,0.0
1,1,64,25,89,114.2,108.0,26.4,4.3,7.0,18.8,43.1,12.3,6.4,87.7,33.8,0.489,0.375,0.842,58,32,90,118.0,112.3,24.9,4.6,8.0,21.0,48.4,13.7,6.0,91.7,36.9,0.482,0.371,0.748,1.0
1,1,58,33,91,117.9,112.4,24.9,4.6,8.0,21.1,48.4,13.7,5.8,91.7,36.8,0.482,0.37,0.747,65,25,90,114.2,108.0,26.4,4.3,7.0,18.8,43.1,12.3,6.4,87.7,33.8,0.489,0.376,0.842,0.0
1,1,59,33,92,117.9,112.2,24.9,4.6,8.0,21.1,48.4,13.6,5.9,91.7,36.8,0.482,0.37,0.748,65,26,91,114.0,108.2,26.3,4.2,7.0,18.8,43.1,12.3,6.1,87.7,33.8,0.489,0.375,0.84,0.333
1,0,65,27,92,113.9,108.2,26.2,4.3,6.9,18.8,43.0,12.4,6.0,87.6,33.7,0.489,0.374,0.84,60,33,93,117.8,112.1,24.9,4.6,8.0,21.2,48.4,13.5,5.9,91.8,36.8,0.481,0.369,0.748,0.5
1,1,61,33,94,117.9,112.2,24.9,4.5,8.0,21.1,48.3,13.5,5.9,91.7,36.7,0.482,0.37,0.746,65,28,93,114.0,108.3,26.2,4.3,7.0,18.7,42.9,12.4,5.9,87.5,33.5,0.49,0.378,0.841,0.6
1,1,51,31,82,109.9,107.3,23.7,5.3,7.7,23.8,42.3,12.5,2.9,84.5,31.8,0.467,0.364,0.817,48,34,82,109.4,107.1,22.1,4.6,9.0,21.3,45.3,12.5,2.3,91.3,34.2,0.446,0.349,0.762,0.0
1,0,56,26,82,115.6,109.9,26.0,6.5,9.8,23.1,49.2,13.2,5.7,94.4,32.7,0.462,0.353,0.739,46,36,82,115.9,113.3,25.7,5.6,8.8,23.1,44.2,14.3,2.9,91.0,41.3,0.458,0.359,0.776,0.0
1,1,53,29,82,111.0,105.5,27.1,4.5,8.8,20.3,45.5,14.9,5.8,86.4,39.4,0.469,0.365,0.772,48,34,82,112.7,110.4,27.8,3.7,7.2,21.0,44.1,14.5,2.3,86.3,35.9,0.484,0.352,0.796,0.0
1,0,52,30,82,108.0,104.7,23.4,4.0,6.7,21.2,43.0,12.5,3.3,85.1,37.4,0.462,0.351,0.775,49,33,82,113.6,107.6,22.4,4.9,7.2,23.4,46.3,14.0,6.0,86.2,40.3,0.472,0.36,0.77,0.0
1,1,53,29,82,110.0,105.6,25.5,3.2,7.4,21.4,43.7,14.6,4.7,84.8,35.8,0.468,0.379,0.813,43,39,82,113.9,112.4,24.6,4.2,7.2,22.3,44.0,11.9,1.6,88.3,34.4,0.471,0.372,0.812,0.0
1,1,51,31,82,111.8,104.5,24.8,5.8,7.2,20.9,46.1,13.6,7.3,87.4,37.1,0.467,0.352,0.816,44,38,82,112.9,112.1,25.3,5.5,7.1,21.7,44.4,14.1,0.8,88.4,31.7,0.477,0.36,0.804,0.0
1,1,51,31,82,115.5,112.1,23.9,4.0,7.6,22.9,46.7,13.4,3.4,89.4,38.4,0.468,0.366,0.774,46,36,82,111.6,112.0,23.9,4.1,7.1,21.5,42.3,12.8,-0.4,86.9,28.8,0.48,0.366,0.809,0.0
1,1,64,18,82,114.8,107.3,27.4,4.4,8.6,19.9,45.3,12.9,7.8,90.1,31.9,0.486,0.364,0.795,36,46,82,109.3,110.3,25.0,4.0,8.3,23.2,45.2,14.1,-0.4,88.0,32.1,0.458,0.336,0.79,0.0
1,1,52,31,83,110.2,107.4,23.8,5.3,7.7,24.0,42.3,12.4,3.1,84.5,31.8,0.468,0.365,0.817,48,35,83,109.4,107.4,22.1,4.6,8.9,21.3,45.2,12.4,2.0,91.2,34.2,0.446,0.35,0.762,1.0
1,1,54,29,83,111.1,105.5,27.2,4.6,8.7,20.4,45.4,14.9,5.9,86.4,39.3,0.47,0.366,0.771,48,35,83,112.7,110.6,27.8,3.7,7.2,20.9,44.0,14.5,2.1,86.4,35.9,0.484,0.351,0.796,1.0
1,1,52,31,83,107.8,104.7,23.3,4.0,6.7,21.4,42.9,12.4,3.2,85.0,37.3,0.461,0.35,0.775,50,33,83,113.4,107.4,22.3,4.9,7.1,23.4,46.4,14.0,6.0,86.1,40.1,0.471,0.359,0.772,0.0
1,1,54,29,83,110.1,105.4,25.6,3.2,7.4,21.3,43.7,14.6,5.0,84.8,35.8,0.469,0.38,0.81,43,40,83,113.7,112.4,24.5,4.2,7.2,22.4,43.9,11.9,1.3,88.1,34.4,0.47,0.371,0.812,1.0
1,0,65,18,83,114.8,107.2,27.3,4.4,8.5,20.0,45.2,12.9,7.8,90.0,31.9,0.486,0.364,0.795,36,47,83,109.2,110.3,24.9,4.0,8.2,23.2,45.3,14.1,-0.6,88.0,32.0,0.457,0.336,0.789,1.0
1,1,56,27,83,115.6,110.2,26.0,6.5,9.7,23.4,49.0,13.2,5.5,94.3,32.6,0.462,0.352,0.739,47,36,83,116.1,113.3,25.8,5.6,8.7,23.1,44.2,14.4,3.0,90.9,41.3,0.459,0.36,0.778,0.0
1,1,52,31,83,111.8,104.6,24.8,5.8,7.3,20.9,46.0,13.7,7.2,87.4,37.1,0.467,0.353,0.816,44,39,83,112.9,112.2,25.2,5.5,7.2,21.7,44.2,14.1,0.8,88.3,31.6,0.477,0.361,0.804,1.0
1,0,52,31,83,115.2,111.8,23.8,4.0,7.6,22.9,46.8,13.5,3.4,89.3,38.4,0.467,0.364,0.773,46,37,83,111.3,111.8,23.8,4.1,7.2,21.5,42.5,12.8,-0.5,87.0,28.9,0.478,0.364,0.81,1.0
1,0,48,36,84,109.3,107.4,22.0,4.6,8.9,21.2,45.1,12.4,1.8,91.2,34.2,0.446,0.35,0.763,53,31,84,110.2,107.2,23.7,5.4,7.7,24.0,42.3,12.5,3.2,84.3,31.8,0.468,0.367,0.818,0.0
1,0,47,37,84,115.9,113.5,25.6,5.7,8.7,23.2,44.1,14.5,2.7,90.8,41.2,0.458,0.359,0.779,57,27,84,115.7,110.0,26.0,6.5,9.7,23.5,49.0,13.2,5.7,94.2,32.6,0.462,0.351,0.739,0.5
1,0,48,36,84,112.6,110.8,27.7,3.7,7.2,20.9,44.0,14.5,1.8,86.4,35.9,0.483,0.351,0.797,55,29,84,111.3,105.5,27.2,4.6,8.7,20.5,45.3,14.8,6.1,86.3,39.4,0.471,0.366,0.77,0.0
1,0,50,34,84,113.3,107.4,22.3,4.9,7.1,23.3,46.5,14.0,5.9,86.1,40.0,0.471,0.36,0.772,53,31,84,107.9,104.6,23.3,3.9,6.7,21.3,42.8,12.3,3.2,85.0,37.4,0.461,0.352,0.775,0.5
1,1,43,41,84,113.6,112.4,24.5,4.2,7.2,22.3,43.9,12.0,1.1,88.1,34.5,0.47,0.37,0.812,55,29,84,110.1,105.4,25.5,3.3,7.5,21.4,43.6,14.6,5.0,84.7,35.8,0.469,0.38,0.811,0.0
1,0,47,37,84,111.3,111.8,23.8,4.1,7.2,21.4,42.5,12.8,-0.4,87.0,28.9,0.479,0.366,0.811,52,32,84,115.2,111.8,23.9,4.0,7.5,23.0,46.8,13.5,3.3,89.2,38.4,0.467,0.365,0.772,0.5
1,0,37,47,84,109.4,110.3,25.0,4.0,8.2,23.2,45.3,14.1,-0.4,88.0,31.9,0.458,0.339,0.789,65,19,84,114.8,107.4,27.3,4.4,8.5,19.9,45.0,12.9,7.6,89.9,31.9,0.486,0.364,0.795,0.5
1,0,44,40,84,112.8,112.2,25.1,5.5,7.2,21.9,44.1,14.1,0.7,88.2,31.5,0.477,0.362,0.804,53,31,84,111.8,104.6,24.8,5.8,7.3,21.0,45.9,13.7,7.2,87.3,37.0,0.468,0.353,0.816,0.0
1,1,48,37,85,109.2,107.4,22.1,4.6,8.9,21.2,44.9,12.4,1.8,91.1,34.2,0.446,0.35,0.762,54,31,85,110.1,107.2,23.7,5.3,7.6,24.0,42.3,12.6,3.2,84.2,31.8,0.469,0.367,0.817,0.0
1,1,47,38,85,115.6,113.4,25.6,5.7,8.7,23.2,44.1,14.5,2.5,90.7,41.2,0.457,0.359,0.779,58,27,85,115.6,109.8,26.0,6.5,9.7,23.6,49.0,13.2,5.8,94.1,32.7,0.462,0.352,0.738,0.333
1,1,50,35,85,113.4,107.6,22.2,4.9,7.0,23.4,46.3,14.0,5.7,85.9,39.8,0.472,0.359,0.774,54,31,85,108.1,104.8,23.3,3.9,6.8,21.4,42.6,12.3,3.3,85.0,37.5,0.462,0.352,0.776,0.333
1,0,44,41,85,113.5,112.4,24.4,4.2,7.1,22.2,43.8,12.0,1.1,88.0,34.5,0.471,0.37,0.812,55,30,85,110.1,105.5,25.6,3.3,7.4,21.4,43.6,14.6,4.9,84.8,35.9,0.469,0.379,0.811,0.333
1,0,47,38,85,111.0,111.7,23.8,4.1,7.1,21.3,42.5,12.8,-0.8,87.0,28.9,0.478,0.365,0.809,53,32,85,115.1,111.5,23.9,4.0,7.5,22.9,46.9,13.5,3.6,89.3,38.4,0.467,0.365,0.771,0.333
1,1,37,48,85,109.4,110.4,24.9,4.0,8.2,23.3,45.3,14.1,-0.5,87.9,31.9,0.458,0.339,0.789,66,19,85,114.8,107.5,27.3,4.4,8.5,20.0,44.9,12.8,7.5,89.9,31.8,0.487,0.362,0.796,0.333
1,1,48,37,85,112.6,110.8,27.6,3.7,7.2,21.0,44.0,14.5,1.7,86.3,35.8,0.483,0.352,0.798,56,29,85,111.4,105.6,27.2,4.6,8.7,20.5,45.1,14.8,6.1,86.2,39.4,0.472,0.367,0.769,0.0
1,0,44,41,85,112.7,112.1,25.1,5.5,7.2,21.8,44.0,14.2,0.6,88.0,31.5,0.478,0.363,0.804,54,31,85,111.8,104.6,24.9,5.8,7.3,21.0,45.8,13.7,7.2,87.2,37.0,0.468,0.352,0.817,0.0
1,0,54,32,86,110.0,107.2,23.7,5.3,7.6,24.0,42.3,12.6,3.1,84.2,31.8,0.468,0.368,0.817,49,37,86,109.2,107.3,22.0,4.6,8.9,21.4,44.9,12.3,1.8,91.1,34.2,0.446,0.348,0.763,0.75
1,1,54,32,86,108.0,104.7,23.2,3.9,6.7,21.4,42.7,12.3,3.2,84.9,37.5,0.461,0.352,0.776,51,35,86,113.2,107.5,22.2,4.9,7.0,23.7,46.3,13.9,5.7,85.8,39.8,0.471,0.358,0.773,0.5
1,1,56,30,86,110.1,105.2,25.6,3.2,7.5,21.4,43.6,14.5,5.2,84.9,36.0,0.468,0.378,0.811,44,42,86,113.2,112.4,24.4,4.2,7.1,22.2,43.7,12.0,0.8,87.9,34.5,0.47,0.37,0.809,0.75
1,1,66,20,86,114.6,107.6,27.4,4.4,8.5,20.0,44.8,12.8,7.3,89.8,31.8,0.487,0.361,0.794,38,48,86,109.5,110.3,24.8,4.0,8.2,23.5,45.3,14.0,-0.3,87.8,31.8,0.458,0.338,0.788,0.5
1,1,58,28,86,115.6,109.9,26.0,6.5,9.7,23.6,48.9,13.3,5.7,94.0,32.7,0.462,0.353,0.738,48,38,86,115.7,113.4,25.6,5.8,8.7,23.4,44.0,14.5,2.5,90.5,41.1,0.457,0.36,0.779,0.5
1,1,54,32,86,115.2,111.3,23.9,4.0,7.5,22.9,47.0,13.5,3.9,89.2,38.4,0.468,0.366,0.77,47,39,86,110.8,111.8,23.8,4.1,7.1,21.2,42.5,12.8,-1.0,87.0,29.0,0.477,0.363,0.81,0.75
1,1,56,30,86,111.5,105.8,27.2,4.6,8.8,20.7,45.0,14.8,6.0,86.2,39.3,0.472,0.367,0.768,49,37,86,112.7,111.0,27.7,3.7,7.2,21.2,43.9,14.6,1.8,86.2,35.7,0.484,0.354,0.798,0.75
1,0,50,37,87,109.1,107.1,22.0,4.6,8.9,21.3,44.9,12.3,2.0,91.0,34.1,0.446,0.347,0.764,54,33,87,109.8,107.2,23.6,5.3,7.6,24.0,42.2,12.7,2.9,84.1,31.8,0.467,0.367,0.817,0.4
1,0,38,49,87,109.3,110.3,24.7,4.0,8.1,23.6,45.3,14.1,-0.5,87.8,31.8,0.458,0.336,0.788,67,20,87,114.6,107.5,27.4,4.4,8.5,20.0,44.8,12.8,7.4,89.8,31.7,0.487,0.361,0.794,0.4
1,0,51,36,87,112.8,107.5,22.1,4.8,7.0,23.6,46.2,13.9,5.3,85.7,39.7,0.47,0.355,0.773,55,32,87,107.9,104.4,23.1,3.9,6.7,21.4,42.7,12.3,3.5,84.9,37.6,0.461,0.352,0.776,0.4
1,0,48,39,87,115.6,113.4,25.5,5.8,8.7,23.4,44.0,14.6,2.5,90.4,41.0,0.457,0.361,0.78,59,28,87,115.6,109.9,26.0,6.5,9.7,23.8,48.9,13.3,5.6,94.0,32.6,0.462,0.352,0.737,0.4
1,0,55,31,86,111.8,104.7,24.9,5.7,7.3,21.0,45.8,13.7,7.2,87.3,37.0,0.468,0.353,0.817,55,32,87,115.2,111.2,23.9,4.0,7.5,22.8,47.0,13.5,4.0,89.2,38.3,0.468,0.367,0.77,0.0
1,0,60,28,88,115.5,109.9,26.0,6.5,9.6,23.8,49.0,13.4,5.7,93.9,32.6,0.462,0.353,0.738,57,30,87,111.4,105.7,27.2,4.6,8.8,20.7,44.9,14.8,5.9,86.1,39.2,0.472,0.368,0.768,0.0
1,1,57,30,87,110.0,105.1,25.5,3.2,7.5,21.4,43.5,14.5,5.1,84.9,36.0,0.468,0.376,0.81,55,33,88,110.0,107.0,23.7,5.3,7.5,23.9,42.3,12.7,3.3,84.1,31.9,0.469,0.367,0.819,0.0
1,1,68,20,88,114.6,107.5,27.3,4.4,8.5,19.9,44.6,12.8,7.3,89.6,31.6,0.488,0.361,0.796,56,32,88,107.8,104.3,23.1,3.9,6.7,21.3,42.7,12.2,3.5,84.8,37.7,0.461,0.352,0.776,0.0
1,1,55,32,87,111.6,104.6,24.8,5.8,7.3,21.0,45.8,13.7,6.9,87.2,37.1,0.467,0.353,0.817,56,32,88,115.0,110.9,23.9,4.0,7.6,22.8,47.1,13.5,4.1,89.2,38.3,0.468,0.367,0.769,0.0
1,1,60,29,89,115.6,110.0,26.0,6.5,9.7,23.8,48.9,13.4,5.6,93.9,32.7,0.461,0.354,0.738,58,30,88,111.5,105.8,27.2,4.6,8.8,20.7,45.0,14.8,5.9,86.2,39.2,0.472,0.368,0.766,0.0
1,1,58,30,88,109.9,105.0,25.4,3.2,7.5,21.3,43.5,14.5,5.2,84.9,36.0,0.468,0.375,0.812,55,34,89,109.8,107.0,23.7,5.3,7.5,23.9,42.2,12.7,3.1,84.0,31.9,0.468,0.365,0.82,1.0
1,1,69,20,89,114.7,107.6,27.3,4.4,8.4,19.9,44.7,12.8,7.3,89.6,31.5,0.489,0.362,0.798,56,33,89,107.9,104.5,23.0,3.8,6.7,21.3,42.6,12.2,3.3,84.8,37.7,0.461,0.353,0.775,1.0
1,1,55,35,90,109.8,107.2,23.6,5.3,7.5,23.9,42.1,12.7,2.8,84.0,31.9,0.468,0.364,0.82,59,30,89,110.0,104.9,25.4,3.2,7.4,21.4,43.6,14.5,5.4,84.9,35.9,0.468,0.376,0.812,0.0
1,1,56,34,90,107.9,104.8,23.0,3.8,6.7,21.3,42.4,12.3,3.1,84.8,37.7,0.461,0.353,0.776,70,20,90,114.8,107.6,27.3,4.4,8.4,19.9,44.6,12.8,7.5,89.5,31.5,0.49,0.363,0.799,0.0
1,1,56,33,89,114.7,110.9,23.8,4.0,7.5,22.8,47.0,13.6,3.8,89.0,38.1,0.468,0.364,0.768,56,32,88,111.5,104.4,24.9,5.8,7.3,20.9,45.7,13.7,7.1,87.1,37.2,0.467,0.354,0.817,0.5
1,1,58,31,89,111.3,105.8,27.2,4.6,8.8,20.6,45.1,14.9,5.8,86.3,39.2,0.471,0.366,0.766,61,29,90,115.4,109.9,25.9,6.5,9.7,23.7,48.9,13.4,5.6,93.9,32.8,0.461,0.353,0.741,0.5
1,1,56,35,91,109.6,106.9,23.6,5.2,7.5,23.9,42.1,12.7,3.0,83.9,31.9,0.468,0.365,0.821,59,31,90,109.7,104.9,25.3,3.2,7.5,21.5,43.5,14.4,5.1,84.8,35.8,0.467,0.375,0.811,0.333
1,1,57,34,91,107.8,104.7,23.0,3.8,6.8,21.3,42.3,12.2,3.2,84.8,37.7,0.461,0.353,0.776,70,21,91,114.6,107.5,27.3,4.4,8.4,19.9,44.6,12.9,7.3,89.3,31.4,0.49,0.364,0.8,0.333
1,0,57,33,90,114.5,110.8,23.7,4.0,7.5,22.8,47.0,13.6,3.8,89.1,38.0,0.467,0.363,0.769,56,33,89,111.4,104.4,24.8,5.8,7.3,21.0,45.7,13.7,7.0,87.1,37.2,0.466,0.353,0.817,0.667
1,1,59,31,90,111.7,105.9,27.3,4.6,8.7,20.6,45.0,14.9,6.0,86.3,39.1,0.473,0.368,0.768,61,30,91,115.4,110.2,25.8,6.4,9.7,23.7,48.7,13.4,5.2,93.9,32.9,0.46,0.353,0.741,0.667
1,1,59,32,91,109.7,105.0,25.3,3.2,7.5,21.5,43.4,14.4,4.9,84.7,35.8,0.467,0.373,0.812,57,35,92,109.7,106.9,23.6,5.2,7.5,24.0,42.0,12.8,3.1,83.7,31.9,0.469,0.367,0.82,0.5
1,1,70,22,92,114.4,107.6,27.3,4.3,8.3,19.8,44.6,12.9,7.1,89.3,31.4,0.49,0.364,0.799,58,34,92,107.9,104.6,23.0,3.8,6.8,21.2,42.3,12.2,3.2,84.8,37.8,0.461,0.354,0.776,0.5
1,0,57,33,90,111.5,104.5,24.8,5.8,7.2,21.0,45.7,13.7,7.0,87.1,37.2,0.466,0.353,0.818,57,34,91,114.5,110.8,23.7,4.0,7.5,22.8,47.0,13.5,3.6,89.2,37.9,0.466,0.363,0.769,0.5
1,1,61,31,92,115.2,110.1,25.8,6.5,9.7,23.6,48.7,13.4,5.1,93.9,33.0,0.46,0.352,0.739,60,31,91,111.6,105.8,27.3,4.6,8.7,20.7,45.1,14.9,6.0,86.4,39.1,0.472,0.366,0.77,0.25
1,0,57,36,93,109.5,107.0,23.5,5.2,7.5,23.9,42.0,12.8,2.7,83.7,31.9,0.468,0.366,0.821,60,32,92,109.8,104.8,25.3,3.2,7.5,21.6,43.4,14.4,5.3,84.7,35.8,0.467,0.373,0.811,0.4
1,1,58,35,93,107.6,104.7,22.8,3.7,6.8,21.3,42.2,12.3,2.9,84.7,37.7,0.46,0.353,0.775,71,22,93,114.4,107.3,27.3,4.3,8.4,19.8,44.6,12.9,7.4,89.2,31.4,0.49,0.365,0.799,0.4
1,0,58,34,92,114.4,110.8,23.6,4.0,7.5,22.8,47.1,13.5,3.6,89.2,37.8,0.466,0.364,0.769,57,34,91,111.4,104.5,24.8,5.8,7.2,21.0,45.5,13.6,6.9,87.0,37.1,0.467,0.353,0.819,0.6
1,1,60,32,92,111.4,106.1,27.2,4.6,8.7,20.6,45.0,15.0,5.5,86.3,39.1,0.472,0.366,0.769,62,31,93,115.4,109.9,25.9,6.5,9.7,23.7,48.8,13.4,5.5,94.0,33.0,0.46,0.353,0.739,0.6
1,1,58,34,92,111.4,104.4,24.8,5.8,7.2,21.0,45.5,13.6,7.0,87.0,37.2,0.466,0.353,0.817,58,35,93,114.2,110.8,23.5,4.0,7.5,22.7,47.1,13.5,3.5,89.2,37.7,0.465,0.362,0.77,0.5
1,0,71,23,94,114.1,107.3,27.2,4.3,8.3,19.8,44.6,13.0,7.0,89.1,31.2,0.489,0.364,0.799,59,35,94,107.6,104.5,22.8,3.7,6.9,21.4,42.2,12.2,3.1,84.6,37.7,0.46,0.354,0.775,0.5
1,1,61,32,93,109.7,104.6,25.2,3.2,7.5,21.4,43.4,14.4,5.3,84.8,35.7,0.468,0.372,0.81,59,34,93,111.4,104.2,24.9,5.8,7.2,21.0,45.5,13.6,7.2,87.1,37.4,0.466,0.354,0.816,0.0
1,1,61,32,93,111.4,106.0,27.2,4.7,8.6,20.5,45.3,15.0,5.6,86.5,39.2,0.471,0.366,0.768,60,35,95,107.8,104.3,22.7,3.8,6.9,21.3,42.2,12.2,3.4,84.6,37.8,0.461,0.355,0.777,0.0
1,0,62,32,94,109.8,104.6,25.1,3.3,7.5,21.6,43.4,14.4,5.4,84.7,35.6,0.468,0.371,0.811,59,35,94,111.3,104.3,24.8,5.9,7.2,21.1,45.5,13.6,7.0,87.0,37.3,0.466,0.354,0.815,1.0
